# ===============================================
#            Affixation rules file
# ===============================================

# === Each line is a affixation rule, with the following fields:
# 1 Affix to erase form word form (e.g: gatito - ito = gat)
# 2 Affix (* for empty string) to add to the resulting root
#   to rebuild the lemma that must be searched in dictionary 
#   (e.g:  gat+o = gato)
# 3 Regexp condition on the parole tag of found dictionary entry
# 4 Parole tag for suffixed word (* = keep tag in dictionary entry)
# 5 Check lemma adding accents
# 6 Enclitic suffix (special accent behaviour in Spanish)
# 7 Prevent later modules from assigning more tags to the word
# 8 Lemma to assign: any combination of: F,R,L,A,<literal> separated with '+'
#                    where: F=original form, R=root found in dict, 
# 		            L=lemma in matching dict entry, A=affix
#                    examples:  A+L=affix+lemma,  R=root,  R+mente= root+"mente"
# 9 Consider the suffix always, not only for unknown words.
# 10 How to retokenize the word if necessary (see uer manual).
#==============================================================


<Prefixes>
cete	*|zo	^NCMS	NCMS00V	0	0	0	L	0	-
cetes	es|zos	^NCMP	NCMP00V	0	0	0	L	0	-

# dim habichuela
ichuela	a	^NCFS	NCFS00V	0	0	0	L	0	-
ichuelas	as	^NCFS	NCFS00V	0	0	0	L	0	-

# dim piecezuela
ecezuela	ieza	^NCFS	NCFS00V	0	0	0	L	0	-
ecezuelas	iezas	^NCFP	NCFP00V	0	0	0	L	0	-
cezuela		za	^NCFS	NCFS00V	0	0	0	L	0	-
cezuelas	zas	^NCFP	NCFP00V	0	0	0	L	0	-

# pey tiendezuela
ezuela	a	^NCFS	NCFS00V	0	0	0	L	0	-
ezuelas	as	^NCFP	NCFP00V	0	0	0	L	0	-
zuela	*|a	^AQ0CS	AQVFS00	0	0	0	L	0	-
zuela	*|a	^AQ0FS	AQVFS00	0	0	0	L	0	-
zuelas	*|a	^AQ0CS	AQVFP00	0	0	0	L	0	-
zuelas	*|a	^AQ0FS	AQVFP00	0	0	0	L	0	-

# dim plazuela
zuela	za|a|*	^NCFS	NCFS00V	0	0	0	L	0	-
zuelas	za|a|*	^NCFS	NCFP00V	0	0	0	L	0	-

# dim?
uela	a|e	^NCCS	NCFS00V	0	0	0	L	0	-
uela	a|e	^NCFS	NCFS00V	0	0	0	L	0	-
uelas	as|es	^NCCP	NCFP00V	0	0	0	L	0	-
uelas	as|es	^NCFP	NCFP00V	0	0	0	L	0	-
uela	a|e	^AQ0CS	AQVFS00	0	0	0	L	0	-
uela	a|e	^AQ0FS	AQVFS00	0	0	0	L	0	-
uelas	as|es	^AQ0CP	AQVFP00	0	0	0	L	0	-
uelas	as|es	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim?
suela	sia	^NCFS	NCFS00V	0	0	0	L	0	-
suelas	sias	^NCFP	NCFP00V	0	0	0	L	0	-
zuelo	e|*	^AQ0CS	AQVMS00	1	0	0	L	0	-
zuelos	e|*	^AQ0CS	AQVMP00	1	0	0	L	0	-

# pey reyezuelo
ezuelo	o|*	^NCMS	NCMS00V	1	0	0	L	0	-
ezuelos	o|*	^NCMS	NCMP00V	1	0	0	L	0	-

# dim pozuelo
zuelo	zo|*	^NCMS	NCMS00V	1	0	0	L	0	-
zuelos	zo|*	^NCMS	NCMP00V	1	0	0	L	0	-

#dim?
uelo	o|e|*	^NCCS	NCMS00V	0	0	0	L	0	-
uelo	o|e|*	^NCMS	NCMS00V	0	0	0	L	0	-
uelos	o|e|*	^NCCS	NCMP00V	0	0	0	L	0	-
uelos	o|e|*	^NCMS	NCMP00V	0	0	0	L	0	-
uelo	o|e|*	^AQ0CS	AQVMS00	0	0	0	L	0	-
uelo	o|e|*	^AQ0MS	AQVMS00	0	0	0	L	0	-
uelos	o|e|*	^AQ0CP	AQVMP00	0	0	0	L	0	-
uelos	o|e|*	^AQ0MP	AQVMP00	0	0	0	L	0	-

# dim muñequiño
quiño	co	^NCMS	NCMS00V	0	0	0	L	0	-
quiños	cos	^NCMS	NCMP00V	0	0	0	L	0	-
quiña	ca	^NCFS	NCFS00V	0	0	0	L	0	-
quiñas	cas	^NCFS	NCFP00V	0	0	0	L	0	-

#quitín	co	^NCMS	*	0	0	0	L	0	-
#quitín	co	^AQ0MS	*	0	0	0	L	0	-
#quitines	co	^NCMS	NCMP00V	0	0	0	L	0	-
#quitines	co	^NCMS	AQVMP00	0	0	0	L	0	-
#quitines	co	^AQ0MS	NCMP00V	0	0	0	L	0	-
#quitines	co	^AQ0MS	AQVMP00	0	0	0	L	0	-
#quitina	ca	^NCFS	*	0	0	0	L	0	-
#quitina	ca	^AQ0FS	*	0	0	0	L	0	-
#quitinas	ca	^NCFS	NCFP00V	0	0	0	L	0	-
#quitinas	ca	^NCFS	AQVFP00	0	0	0	L	0	-
#quitinas	ca	^AQ0FS	NCFP00V	0	0	0	L	0	-
#quitinas	ca	^AQ0FS	AQVFP00	0	0	0	L	0	-
#quín	co	^NCMS	*	0	0	0	L	0	-
#ín	*|o|e|a	^NCMS	*	1	0	0	L	0	-
#ín	*|o|e|a	^AQ0MS	*	1	0	0	L	0	-
#ín	*|o|e|a	^NCFS	*	1	0	0	L	0	-
#ines	*|o|e|a	^NCMS	NCMP00V	0	0	0	L	0	-
#ines	*|o|e|a	^NCMS	AQVMP00	0	0	0	L	0	-
#ines	*|o|e|a	^AQ0MS	NCMP00V	0	0	0	L	0	-
#ines	*|o|e|a	^AQ0MS	AQVMP00	0	0	0	L	0	-
#ines	*|o|e|a	^NCFS)	NCMP00V	0	0	0	L	0	-
#ines	*|o|e|a	^NCFS)	AQVMP00	0	0	0	L	0	-
#ino	o|*|e	^NCMS	*	1	0	0	L	0	-
#ino	o|*|e	^AQ0MS	*	1	0	0	L	0	-
#ina	a|*|e	^NCFS	*	1	0	0	L	0	-
#ina	a|*|e	^AQ0FS	*	1	0	0	L	0	-
#inos	o|e|*	^NCMS	NCMP00V	1	0	0	L	0	-
#inos	o|e|*	^NCMS	AQVMP00	1	0	0	L	0	-
#inos	o|e|*	^AQ0MS	NCMP00V	1	0	0	L	0	-
#inos	o|e|*	^AQ0MS	AQVMP00	1	0	0	L	0	-
#inas	a|e|*	^NCFS	NCFP00V	1	0	0	L	0	-
#inas	a|e|*	^NCFS	NCFP00V	1	0	0	L	0	-
#inas	a|e|*	^AQ0FS	NCFP00V	1	0	0	L	0	-
#inas	a|e|*	^AQ0FS	AQVFP00	1	0	0	L	0	-

# cieguecico - ciego
uecico	o	^NCMS	NCMS00V	0	0	0	L	0	-
uecico	o	^AQ0MS	AQVMS00	0	0	0	L	0	-
uecicos	os	^NCMP	NCMP00V	0	0	0	L	0	-
uecicos	os	^AQ0MS	AQVMP00	0	0	0	L	0	-
uecica	a	^NCFS	NCFS00V	0	0	0	L	0	-
uecica	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
uecicas	as	^NCFP	NCFP00V	0	0	0	L	0	-
uecicas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-

# dim cochecico
ecico	o|e	^NCMS	NCMS00V	0	0	0	L	0	-
ecicos	os|es	^NCMP	NCMP00V	0	0	0	L	0	-
ecico	o|e	^AQ0CS	AQVMS00	0	0	0	L	0	-
ecico	o|e	^AQ0MS	AQVMS00	0	0	0	L	0	-
ecicos	os|es	^AQ0CP	AQVMP00	0	0	0	L	0	-
ecicos	os|es	^AQ0MP	AQVMP00	0	0	0	L	0	-
#ecica	a|e|*	^AQ0CS	AQVFS00	0	0	0	L	0	-
#ecica	a|e|*	^AQ0FS	AQVFS00	0	0	0	L	0	-
#ecicas	a|e|*	^AQ0CS	AQVFP00	0	0	0	L	0	-
#ecicas	a|e|*	^AQ0FS	AQVFP00	0	0	0	L	0	-

# dim nochecica
ecica	e|*	^NCFS	NCFS00V	0	0	0	L	0	-
ecicas	e|*	^NCFS	NCFP00V	0	0	0	L	0	-

# caminandico
ico	o	^VMG	RG	0	0	0	L	0	-

# dim perrico
ica	a	^NCFS	NCFS00V	1	0	0	L	0	-
icas	as	^NCFP	NCFP00V	1	0	0	L	0	-
ico	o	^NCMS	NCMS00V	1	0	0	L	0	-
icos	os	^NCMP	NCMP00V	1	0	0	L	0	-
ico	o	^AQ0MS	AQVMS00	1	0	0	L	0	-
icos	os	^AQ0MP	AQVMP00	1	0	0	L	0	-
ica	a	^AQ0FS	AQVFS00	1	0	0	L	0	-
icas	as	^AQ0FP	AQVFP00	1	0	0	L	0	-

# aum perrazo
azo	o|*|e	^NCMS	NCMS00V	1	0	0	L	0	-
azos	o|*|e	^NCMS	NCMP00V	1	0	0	L	0	-
azo	a|e	^NCFS	NCMS00V	0	0	0	L	0	-
azos	as|es	^NCFP	NCMP00V	0	0	0	L	0	-
azo	o|*	^AQ0MS	AQVMS00	1	0	0	L	0	-
azos	o|*	^AQ0MS	AQVMP00	1	0	0	L	0	-
aza	a|*	^AQ0FS	AQVFS00	1	0	0	L	0	-
azas	a|*	^AQ0FS	AQVFP00	1	0	0	L	0	-
aza	a|e|*	^NCFS	NCFS00V	1	0	0	L	0	-
azas	a|e|*	^NCFS	NCFP00V	1	0	0	L	0	-
ón	a|o|e	^NC.S	NCMS00V	1	0	0	L	0	-
ones	a|o|e	^NC.S	NCMP00V	1	0	0	L	0	-
ona	a|o|e|*	^NC.S	NCFS00V	1	0	0	L	0	-
onas	a|o|e|*	^NC.S	NCFP00V	1	0	0	L	0	-
ón	o|e	^AQ0.S	AQVMS00	1	0	0	L	0	-
ones	o|e	^AQ0.S	AQVMP00	1	0	0	L	0	-
ona	a|o|e|*	^AQ0.S	AQVFS00	1	0	0	L	0	-
onas	a|o|e|*	^AQ0.S	AQVFP00	1	0	0	L	0	-

sote	*	^NCMS	NCMS00V	1	0	0	L	0	-
sote	*	^NCMS	NCMP00V	1	0	0	L	0	-
ote	o	^RG	*	0	0	0	L	0	-
ote	o|e|*|a	^AQ0CS	AQVCS00	1	0	0	L	0	-
ote	o|e|*|a	^AQ0MS	AQVMS00	1	0	0	L	0	-
otes	o|e|*|a	^AQ0CS	AQVCP00	1	0	0	L	0	-
otes	o|e|*|a	^AQ0MS	AQVMP00	1	0	0	L	0	-

# aum besote
ote	o|e|*	^NCMS	NCMS00V	1	0	0	L	0	-
ote	o|e|*	^NCCS	NCCS00V	1	0	0	L	0	-
otes	o|e|*	^NCMS	NCMP00V	1	0	0	L	0	-
otes	o|e|*	^NCCS	NCCP00V	1	0	0	L	0	-

# de femení a masc?
ote	a	^NCFS	NCMS00V	1	0	0	L	0	-
otes	as	^NCFP	NCMP00V	1	0	0	L	0	-

# para que reconociese ángelota tendría que decirle que puede venir
# de una palabra masculina, daría más ruido!	-
ota	a|e|*|o	^NCCS	NCCS00V	1	0	0	L	0	-

# aum mesota
ota	a|e|*|o	^NCFS	NCFS00V	1	0	0	L	0	-
otas	a|e|*|o	^NCFS	NCFP00V	1	0	0	L	0	-
otas	a|e|*|o	^NCCS	NCCS00V	1	0	0	L	0	-
ota	a|e|*|o	^AQ0CS	AQVCS00	1	0	0	L	0	-
ota	a|e|*|o	^AQ0FS	AQVFS00	1	0	0	L	0	-
otas	a|e|*|o	^AQ0FS	AQVFP00	1	0	0	L	0	-
otas	a|e|*|o	^AQ0CS	AQVCP00	1	0	0	L	0	-
#etudo	a	^NCFS	AQVMS00	0	0	0	F	0	-
#etudo	a	^NCFS	NCMS00V	0	0	0	F	0	-
#etudo	as	^NCFP	AQVMS00	0	0	0	F	0	-
#etudo	as	^NCFP	NCMS00V	0	0	0	F	0	-
#udo	a|e|o|*	^NCM	AQVMS00	1	0	0	F	0	-
#udo	a|e|o|*	^NCM	NCMS00V	1	0	0	F	0	-
#udo	a|e|o|*	^NCF	AQVMS00	1	0	0	F	0	-
#udo	a|e|o|*	^NCF	NCMS00V	1	0	0	F	0	-
#udos	a|e|o|*	^NCM	AQVMP00	1	0	0	F	0	-
#udos	a|e|o|*	^NCM	NCMP00V	1	0	0	F	0	-
#udos	a|e|o|*	^NCF	AQVMP00	1	0	0	F	0	-
#udos	a|e|o|*	^NCF	NCMP00V	1	0	0	F	0	-
#uda	a|e|o|*	^NCM	AQVFS00	1	0	0	F	0	-
#uda	a|e|o|*	^NCM	NCFS00V	1	0	0	F	0	-
#uda	a|e|o|*	^NCF	AQVFS00	1	0	0	F	0	-
#uda	a|e|o|*	^NCF	NCFS00V	1	0	0	F	0	-
#udas	a|e|o|*	^NCM	AQVFP00	1	0	0	F	0	-
#udas	a|e|o|*	^NCM	NCFP00V	1	0	0	F	0	-
#udas	a|e|o|*	^NCF	AQVFP00	1	0	0	F	0	-
#udas	a|e|o|*	^NCF	NCFP00V	1	0	0	F	0	-
#arraco	o	^NCMS	NCMS00V	1	0	0	L	0	-
#arraco	o	^NCMS	AQVMS00	1	0	0	L	0	-
#arracos	os	^NCMP	NCMP00V	1	0	0	L	0	-
#arracos	os	^NCMP	AQVMP00	1	0	0	L	0	-
#arraca	a|o	^NCMS	NCFS00V	0	0	0	L	0	-
#arraca	a|o	^NCMS	AQVFS00	0	0	0	L	0	-
#arraca	a|o	^NCFS	NCFS00V	0	0	0	L	0	-
#arraca	a|o	^NCFS	AQVFS00	0	0	0	L	0	-
#arracas	as|os	^NCMP	NCFP00V	0	0	0	L	0	-
#arracas	as|os	^NCMP	AQVFP00	0	0	0	L	0	-
#arracas	as|os	^NCFP	NCFP00V	0	0	0	L	0	-
#arracas	as|os	^NCFP	AQVFP00	0	0	0	L	0	-
#arracas	as|os	^NCMP	NCFP00V	0	0	0	L	0	-
#arracas	as|os	^NCMP	AQVFP00	0	0	0	L	0	-
#arracas	as|os	^NCFP	NCFP00V	0	0	0	L	0	-
#arracas	as|os	^NCFP	AQVFP00	0	0	0	L	0	-
#aco	o|a	^NCMS	NCMS00V	1	0	0	L	0	-
#aco	o|a	^NCFS	NCMS00V	1	0	0	L	0	-
#acos	os|as	^NCMP	NCMP00V	1	0	0	L	0	-
#acos	os|as	^NCFP	NCMP00V	1	0	0	L	0	-
#aco	o|a	^AQ0MS	AQVMS00	1	0	0	L	0	-
#acos	os|as	^AQ0MP	AQVMP00	1	0	0	L	0	-
#aca	a	^NCFS	NCFS00V	1	0	0	L	0	-
#acas	a	^NCFS	NCFP00V	1	0	0	L	0	-
#aca	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
#acas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-
#acho	o|a|*	^NCMS	NCMS00V	0	0	0	L	0	-
#acho	o|a|*	^NCMS	AQVMP00	0	0	0	L	0	-
#acho	o|a|*	^NCFS	NCMS00V	0	0	0	L	0	-
#acho	o|a|*	^NCFS	AQVMP00	0	0	0	L	0	-
#achos	o|a|*	^NCMS	NCMP00V	0	0	0	L	0	-
#achos	o|a|*	^NCMS	AQVMP00	0	0	0	L	0	-
#achos	o|a|*	^NCFS	NCMP00V	0	0	0	L	0	-
#achos	o|a|*	^NCFS	AQVMP00	0	0	0	L	0	-
#acha	a	^NCFS	NCFS00V	0	0	0	L	0	-
#acha	a	^NCFS	AQVFS00	0	0	0	L	0	-
#achas	as	^NCFP	NCFP00V	0	0	0	L	0	-
#achas	as	^NCFP	AQVFP00	0	0	0	L	0	-
#ajo	a|e|o	^NCMS	NCMS00V	1	0	0	L	0	-
#ajo	a|e|o	^NCMS	AQVMS00	1	0	0	L	0	-
#ajo	a|e|o	^NCFS	NCMS00V	1	0	0	L	0	-
#ajo	a|e|o	^NCFS	AQVMS00	1	0	0	L	0	-
#ajos	as|es|os	^NCMP	NCMP00V	1	0	0	L	0	-
#ajos	as|es|os	^NCMP	AQVMP00	1	0	0	L	0	-
#ajos	as|es|os	^NCFP	NCMP00V	1	0	0	L	0	-
#ajos	as|es|os	^NCFP	AQVMP00	1	0	0	L	0	-
ajo	o	^AQ0MS	AQVMS00	0	0	0	L	0	-
ajos	os	^AQ0MP	AQVMP00	0	0	0	L	0	-
aja	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
ajas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-

# pey muñecaja
aja	a	^NCFS	NCFS00V	0	0	0	L	0	-
ajas	as	^NCFP	NCFP00V	0	0	0	L	0	-

# pey pelarro
arro	o	^NCMS	NCMS00V	0	0	0	L	0	-
arros	os	^NCMP	NCMP00V	0	0	0	L	0	-

# pey gotarra?
arra	a	^NCFS	NCFS00V	0	0	0	L	0	-
arras	as	^NCFP	NCFP00V	0	0	0	L	0	-
arra	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
arras	as	^AQ0FP	AQVFP00	0	0	0	L	0	-
urro	o	^NCMS	NCMS00V	0	0	0	L	0	-
urros	os	^NCMP	NCMP00V	0	0	0	L	0	-
urro	o	^AQ0MS	AQVMS00	0	0	0	L	0	-
urros	os	^AQ0MP	AQVMP00	0	0	0	L	0	-
urra	a	^NCFS	NCFP00V	0	0	0	L	0	-
urras	as	^NCFP	NCFP00V	0	0	0	L	0	-
urra	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
urras	as	^AQ0FP	AQVFP00	0	0	0	L	0	-
#orro	o|a	^NCMS	NCMS00V	0	0	0	L	0	-
#orro	o|a	^NCFS	NCMS00V	0	0	0	L	0	-
#orros	os|as	^NCMP	NCMP00V	0	0	0	L	0	-
#orros	os|as	^NCFP	NCMP00V	0	0	0	L	0	-
#orra	a|o	^NCMS	NCFS00V	0	0	0	L	0	-
#orra	a|o	^NCFS	NCFS00V	0	0	0	L	0	-
#orras	as|os	^NCMP	NCFP00V	0	0	0	L	0	-
#orras	as|os	^NCFP	NCFP00V	0	0	0	L	0	-
#astro	o|e|a	^NCMS	NCMS00V	1	0	0	L	0	-
#astro	o|e|a	^NCCS	NCMS00V	1	0	0	L	0	-
#astros	os|es|as	^NCMP	NCMP00V	1	0	0	L	0	-
#astros	os|es|as	^NCCP	NCMP00V	1	0	0	L	0	-

# neutre hermanastra
astra	a|e	^NCFS	NCFS000	1	0	0	L	0	-
astras	a|e	^NCFS	NCFP000	1	0	0	L	0	-

# pey discursejo
ejo	*|o	^NCMS	NCMS00V	1	0	0	L	0	-
ejos	*|o	^NCMS	NCMP00V	1	0	0	L	0	-
ejo	*|o	^AQ0CS	AQVMS00	0	0	0	L	0	-
ejo	*|o	^AQ0MS	AQVMS00	0	0	0	L	0	-
ejos	*|o	^AQ0CS	AQVMP00	0	0	0	L	0	-
ejos	*|o	^AQ0MS	AQVMP00	0	0	0	L	0	-
eja	*|a	^AQ0CS	AQVFS00	0	0	0	L	0	-
eja	*|a	^AQ0FS	AQVFS00	0	0	0	L	0	-
ejas	*|a	^AQ0CS	AQVFP00	0	0	0	L	0	-
ejas	*|a	^AQ0FS	AQVFP00	0	0	0	L	0	-

# pey palabreja
eja	a|e|*	^NCFS	NCFS00V	1	0	0	L	0	-
ejas	a|e|*	^NCFS	NCFP00V	1	0	0	L	0	-

# cafetucho
tucho	*	^NCMS	NCMS00V	1	0	0	L	0	-
tuchos	*	^NCMS	NCMP00V	1	0	0	L	0	-

# larguirucho
uirucho	o	^AQ0MS	AQVMS00	0	0	0	L	0	-
uiruchos	os	^AQ0MP	AQVMP00	0	0	0	L	0	-
uirucha	a	^AQ0FS	AQVFS00	0	0	0	L	0	-
uiruchas	as	^AQ0FP	AQVFP00	0	0	0	L	0	-
ucho	o|*|e|a	^AQ0CS	AQVMS00	1	0	0	L	0	-
ucho	o|*|e|a	^AQ0MS	AQVMS00	1	0	0	L	0	-
uchos	o|*|e|a	^AQ0CS	AQVMP00	1	0	0	L	0	-
uchos	o|*|e|a	^AQ0MS	AQVMP00	1	0	0	L	0	-
#ucho	o|*|a	^NCMS	NCMS00V	1	0	0	L	0	-
#ucho	o|*|a	^NCFS	NCMS00V	1	0	0	L	0	-
#uchos	o|*|a	^NCMS	NCMP00V	1	0	0	L	0	-
#uchos	o|*|a	^NCFS	NCMP00V	1	0	0	L	0	-

# pey casucha
ucha	a|*	^NCFS	NCFS00V	1	0	0	L	0	-
uchas	a|*	^NCFS	NCFP00V	1	0	0	L	0	-
ucha	a|*	^AQ0FS	AQVFS00	1	0	0	L	0	-
uchas	a|*	^AQ0FS	AQVFP00	1	0	0	L	0	-

#ales	o|a	^NCMS	NCCN00V	1	0	0	L	0	-
#ales	o|a	^NCFS	NCCN00V	1	0	0	L	0	-
#ales	os|as	^NCMP	NCCN00V	1	0	0	L	0	-
#ales	os|as	^NCFP	NCCN00V	1	0	0	L	0	-
#ales	o|a	^AQ0MS	AQVCN00	1	0	0	L	0	-
#ales	o|a	^AQ0FS	AQVCN00	1	0	0	L	0	-
#ales	os|as	^AQ0MP	AQVCN00	1	0	0	L	0	-
#ales	os|as	^AQ0FP	AQVCN00	1	0	0	L	0	-

#oide	o|*|a	^NCMS	NCMS00V	1	0	0	L	0	-
#oide	o|*|a	^NCFS	NCMS00V	1	0	0	L	0	-
#oides	o|*|a	^NCMS	NCMP00V	1	0	0	L	0	-
#oides	o|*|a	^NCFS	NCMP00V	1	0	0	L	0	-

# pey extranjeroide
oide	o|*|a	^AQ0CS	AQVCS00	1	0	0	L	0	-
oide	o|*|a	^AQ0MS	AQVCS00	1	0	0	L	0	-
oides	o|*|a	^AQ0CS	AQVCP00	1	0	0	L	0	-
oides	o|*|a	^AQ0MS	AQVCP00	1	0	0	L	0	-

#engo	e|o|*	^NCMS	*	1	0	0	L	0	-
#engo	e|o|*	^NCFS	*	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	*	1	0	0	L	0	-
#engos	e|o|*	^NCMS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCFS	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^NCFS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCFS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS)	AQVMP00	0	0	0	L	0	-
#engo	e|o|*	^NCMS	*	1	0	0	L	0	-
#engo	e|o|*	^NCFS	*	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	*	1	0	0	L	0	-
#engos	e|o|*	^NCFS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCMS	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^NCFS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCFS	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	AQVMP00	0	0	0	L	0	-
#enga	e|o|*	^NCFS	*	1	0	0	L	0	-
#enga	e|o|*	^NCMS	*	1	0	0	L	0	-
#enga	e|o|*	^AQ0CS	*	1	0	0	L	0	-
#engas	e|o|*	^NCFS	NCFP00V	1	0	0	L	0	-
#engas	e|o|*	^NCFS	AQVMP00	1	0	0	L	0	-
#engas	e|o|*	^NCMS	NCFP00V	1	0	0	L	0	-
#engas	e|o|*	^NCMS	AQVMP00	1	0	0	L	0	-
#engas	e|o|*	^AQ0CS	NCFP00V	1	0	0	L	0	-
#engas	e|o|*	^AQ0CS	AQVMP00	1	0	0	L	0	-
#engo	e|o|*	^NCF	NCMS00V	1	0	0	L	0	-
#engo	e|o|*	^NCF	AQVMS00	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	NCMS00V	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	AQVMS00	1	0	0	L	0	-
#engo	e|o|*	^NCM	NCMS00V	1	0	0	L	0	-
#engo	e|o|*	^NCM	AQVMS00	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	NCMS00V	1	0	0	L	0	-
#engo	e|o|*	^AQ0CS	AQVMS00	1	0	0	L	0	-
#engos	e|o|*	^NCF	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCF	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^NCM	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^NCM	AQVMP00	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	NCMP00V	0	0	0	L	0	-
#engos	e|o|*	^AQ0CS	AQVMP00	0	0	0	L	0	-
#enga	e|a|*	^NCMS	NCFS00V	0	0	0	L	0	-
#enga	e|a|*	^NCMS	AQVFS00	0	0	0	L	0	-
#enga	e|a|*	^AQ0CS	NCFS00V	0	0	0	L	0	-
#enga	e|a|*	^AQ0CS	AQVFS00	0	0	0	L	0	-
#enga	e|a|*	^NCFS	NCFS00V	0	0	0	L	0	-
#enga	e|a|*	^NCFS	AQVFS00	0	0	0	L	0	-
#enga	e|a|*	^AQ0CS	NCFS00V	0	0	0	L	0	-
#enga	e|a|*	^AQ0CS	AQVFS00	0	0	0	L	0	-
#engas	e|a|*	^NCMS	NCFP00	0	0	0	L	0	-
#engas	e|a|*	^NCMS	AQVFP00	0	0	0	L	0	-
#engas	e|a|*	^AQ0CS	NCFP00V	0	0	0	L	0	-
#engas	e|a|*	^AQ0CS	AQVFP00	0	0	0	L	0	-
#enga	e|a|*	^NCMS	NCFS00V	0	0	0	L	0	-
#enga	e|a|*	^NCFS	NCFS00V	0	0	0	L	0	-
#engas	e|a|*	^NCMS	NCFP00V	0	0	0	L	0	-
#engas	e|a|*	^NCFS	NCFP00V	0	0	0	L	0	-
#enga	e|a|*	^AQ0CS	AQVFS00	0	0	0	L	0	-
#enga	e|a|*	^AQ0FS	AQVFS00	0	0	0	L	0	-
#engas	e|a|*	^AQ0CS	AQVFP00	0	0	0	L	0	-
#engas	e|a|*	^AQ0FS	AQVFP00	0	0	0	L	0	-

# pey señoritingo
itingo	*	^NCMS	NCMS00V	0	0	0	L	0	-
itingos	*	^NCMS	NCMP00V	0	0	0	L	0	-
itinga	a	^NCFS	NCFS00V	0	0	0	L	0	-
itingas	a	^NCFS	NCFP00V	0	0	0	L	0	-
#ingo	*	^NCMS	NCMS00V	0	0	0	L	0	-
#ingos	*	^NCMS	NCMP00V	0	0	0	L	0	-
#inga	a	^NCFS	NCFS00V	0	0	0	L	0	-
#ingas	a	^NCFS	NCFP00V	0	0	0	L	0	-

# pey carnuza, gentuza
uza	e	^NCFS	NCFS00V	0	0	0	L	0	-
uzas	es	^NCFP	NCFP00V	0	0	0	L	0	-

#uco	o|e|*|a	^NCMS	*	1	0	0	L	0	-
#uco	o|e|*|a	^AQ0MS	*	1	0	0	L	0	-
#uco	o|e|*|a	^NCFS	*	1	0	0	L	0	-
#ucos	o|e|*|a	^NCMS	NCMP00V	1	0	0	L	0	-
#ucos	o|e|*|a	^NCMS	AQVMP00	1	0	0	L	0	-
#ucos	o|e|*|a	^AQ0MS	NCMP00V	1	0	0	L	0	-
#ucos	o|e|*|a	^AQ0MS	AQVMP00	1	0	0	L	0	-
#ucos	o|e|*|a	^NCFS	NCMP00V	1	0	0	L	0	-
#ucos	o|e|*|a	^NCFS	AQVMP00	1	0	0	L	0	-

# dim mujeruca
uca	a|*	^NCFS	NCFS00V	1	0	0	L	0	-
uca	a|*	^AQ0FS	AQVFS00	1	0	0	L	0	-
ucas	a|*	^NCFS	NCFP00V	1	0	0	L	0	-
ucas	a|*	^AQ0FS	AQVFP00	1	0	0	L	0	-

#usco	o|e|a	^AQ0CS	*	1	0	0	L	0	-
#usco	o|e|a	^AQ0MS	*	1	0	0	L	0	-
#usco	o|e|a	^NCMS	*	1	0	0	L	0	-
#usco	o|e|a	^NCFS	*	1	0	0	L	0	-
#uscos	o|e|a	^NCMS	AQVCP00	1	0	0	L	0	-
#uscos	o|e|a	^NCMS	AQVMP00	1	0	0	L	0	-
#uscos	o|e|a	^NCMS	NCMP00V	1	0	0	L	0	-
#uscos	o|e|a	^NCFS	AQVCP00	1	0	0	L	0	-
#uscos	o|e|a	^NCFS	AQVMP00	1	0	0	L	0	-
