<Multiwords>
así_que así_que CA
a_tanto_alzado a_tanto_alzado RG
ata_os_cumios ata_os_cumios RG
ata_os_fígados ata_os_fígados RG
ata_os_topes ata_os_topes RG
ata_que ata_que CA
a_tempo a_tempo RG
a_tempo_completo a_tempo_completo RG
a_tempo_parcial a_tempo_parcial RG
a_toda_costa a_toda_costa RG
a_torto_e_a_dereito a_torto_e_a_dereito RG
a_través a_través RG
a_través_de a_través_de CA
a_treo a_treo RG
a_un_e_a_outro_lado a_un_e_a_outro_lado RG
a_un_tempo a_un_tempo RG
a_valmontes a_valmontes RG
a_varrer a_varrer RG
a_vulto a_vulto RG
a_xeito_de a_xeito_de CA
axiña_que axiña_que CA
a_xuízo_de a_xuízo_de CA
baixo_a_base baixo_a_base RG
baixo_cero baixo_cero RG
baixo_control baixo_control RG
baixo_custodia baixo_custodia RG
baixo_man baixo_man RG
baixo_ningún_concepto baixo_ningún_concepto RG
baixo_o_radio baixo_o_radio RG
baixo_sete_chaves baixo_sete_chaves RG
baixo_xuramento baixo_xuramento RG
baño_maría baño_maría RG
bastante_ben bastante_ben RG
á_beira á_beira RG
á_beira_do_mar á_beira_do_mar RG
ben_como ben_como CA
ben_que ben_que CA
boa_temperanza boa_temperanza RG
boca_abaixo boca_abaixo RG
boca_arriba boca_arriba RG
á_boia á_boia RG
ó_bordo_de ó_bordo_de CA
botando_polo_alto botando_polo_alto RG
botando_polo_baixo botando_polo_baixo RG
cabeza_abaixo cabeza_abaixo RG
cabeza_arriba cabeza_arriba RG
á_cabeza á_cabeza RG
cabo_de cabo_de CA
CAC_40 CAC_40 NP00000
cada_cousa_polo_seu_lado cada_cousa_polo_seu_lado RG
cada_mañá cada_mañá RG
cada_rato_ao_seu_burato cada_rato_ao_seu_burato RG
cada_vez cada_vez RG
cada_vez_que cada_vez_que CA
á_calor_do_lume á_calor_do_lume RG
camiño_de camiño_de CA
canda_min canda_min RG
canda_ti canda_ti RG
cando_cumpra cando_cumpra RG
cando_menos cando_menos RG
cando_queira_que cando_queira_que CA
canto_antes canto_antes RG
